,ECS
1301,3.8827503159165366
1302,3.1160008814183886
1303,9.674021200082066
1304,3.5661495814449835
1305,3.326050840664369
1306,3.181032786942341
1307,1.942352500978
1308,2.185555022003349
1309,2.7789609976855263
1310,3.2174247930199944
1311,2.4911835963473745
1312,2.368241423482803
1313,3.3354119705048455
1314,2.2318892862579163
1315,2.502793741300971
1316,2.4078122441657994
1317,2.7115706957164125
1318,3.0239702803128035
1319,3.250583297263084
1320,2.4700378472409152
1321,1.9952661665433975
1322,7.494061416390325
1323,3.217263003823727
1324,2.3027994541675008
1325,4.446510564844269
1326,3.7241347790929273
1327,5.162884871553946
1328,3.1308475236593614
1329,2.9109092048280316
1330,2.0157638080233995
1331,2.737243738058728
1332,4.715488085101297
1333,2.6051938285347656
1334,4.50439612094058
1335,2.949192932456976
1336,5.775138346885561
1337,5.445668185363695
1338,3.8119787554731324
1339,3.864558892604755
1340,3.3008924146683154
1341,2.0260883002129275
1342,2.139319033010351
1343,1.9357896585752619
1344,3.3743851891372376
1345,2.54526482922445
1346,2.235446314780578
1347,2.172035058018625
1348,2.7799599917631266
1349,3.475245260361378
1350,3.0026649653403314
1351,2.8698989210368553
1352,2.264597892295129
1353,4.16083414849906
1354,2.4074485537675536
1355,3.518998933775178
1356,3.348720437523861
1357,2.404042578985008
1358,2.6179860712384886
1359,3.020399546415558
1360,2.120982169560383
1361,2.793624895408118
1362,3.040318667617783
1363,3.671856692865289
1364,2.7874613680741187
1365,2.843258861260615
1366,2.6332355725106718
1367,3.7965929820315227
1368,2.0887837682247743
1369,2.9691864784813506
1370,2.3799129123276064
1371,2.9195075655704543
1372,3.567656969481473
1373,2.330494743898523
1374,2.9732417363182004
1375,2.400106350130283
1376,4.817267534815427
1377,3.6826996682104394
1378,2.484358891969276
1379,3.3699843930478646
1380,4.512499967286542
1381,2.906403948849526
1382,5.233118886895552
1383,2.3495646178969065
1384,2.961285410216001
1385,2.75622818184021
1386,2.470675292180878
1387,2.4969406065200626
1388,3.0706686849352707
1389,3.6893562811944505
1390,4.363619017199904
1391,2.1333143925603784
1392,3.7808649526673768
1393,4.849600160886672
1394,4.838696232269014
1395,2.4444972047696205
1396,2.961385224586816
1397,3.473949120152997
1398,3.978425400587932
1399,2.3295740728400265
1400,2.7688815371750883
1401,4.77340666403996
1402,2.118167616333159
1403,2.1831762130878034
1404,2.932354972154316
1405,2.831984268596769
1406,3.7551506485286503
1407,2.2822604334202934
1408,3.5077823288425574
1409,7.063216805259026
1410,3.611666107439917
1411,2.5430887455939573
1412,2.696840319471402
1413,2.5890593012695673
1414,4.87221965334422
1415,2.9323190250834634
1416,2.617195055830388
1417,5.139881829007429
1418,3.703762489428095
1419,2.7590061970636417
1420,2.774583427687639
1421,4.3466498197654335
1422,3.2030110927534508
1423,3.229076170770831
1424,2.9398189048743313
1425,3.8262509925726356
1426,2.2249366264676453
1427,3.2538340041331715
1428,3.7646378170745747
1429,1.864020093592696
1430,2.4482246150856106
1431,3.061087601882391
1432,3.949266139472874
1433,3.0009585582916256
1434,3.0671075987092697
1435,2.7137072653492864
1436,2.9657817789969942
1437,3.0448631264438597
1438,4.426154525863869
1439,2.6573408931318836
1440,2.5070980323855134
1441,3.4866899286136706
1442,2.7794322409921004
1443,2.5205519842936126
1444,2.115564350161415
1445,2.747191825490571
1446,2.5352094734590263
1447,2.630044985926655
1448,2.9020585852848297
1449,3.6564651040765854
1450,4.080494644742712
1451,2.462687944177172
1452,1.9378123823061975
1453,5.282759905316456
1454,2.473021390170301
1455,3.8699983779893397
1456,2.596206482202715
1457,2.539718629350465
1458,1.9926716369055628
1459,3.716294566000085
1460,2.446649663290405
1461,3.0331372602478965
1462,2.768224138904046
1463,3.1204070243249564
1464,2.7006187083661373
1465,3.37381438929813
1466,2.605767499832336
1467,2.300513977556782
1468,2.960469952052721
1469,4.72106982693099
1470,4.376534512178976
1471,3.0388832016679834
1472,2.697045410470915
1473,3.9938517794574344
1474,3.177388675075131
1475,2.4541422785336215
1476,2.1068419766363813
1477,3.8418811905648518
1478,2.254400437943063
1479,2.6585468378626986
1480,2.70357468337926
1481,3.9646603149233437
1482,2.6009831307977667
1483,3.316820301736207
1484,2.580102028548538
1485,2.010769364629773
1486,3.412849349857394
1487,3.535916773210004
1488,5.0454907550618335
1489,3.0578281807329692
1490,3.2221207187922807
1491,2.2714128324669427
1492,3.803526338836487
1493,2.5486621427799654
1494,4.3942383592820065
1495,2.3050711562789084
1496,1.8620233811767881
1497,3.5711998016915842
1498,2.647529683096579
1499,3.1856095526010764
1500,3.766614134095172
1501,2.533223881816365
1502,3.2931314662912428
1503,2.878273708801448
1504,2.81755587488081
1505,11.568081615339272
1506,3.945975030959521
1507,2.184407769657547
1508,3.0582126075539158
1509,2.601114627944281
1510,3.5185547609251326
1511,2.4154349499311576
1512,2.408916000433144
1513,2.291776457411236
1514,2.244101541927975
1515,4.31546337443125
1516,2.413064782942121
1517,4.249978301153347
1518,4.871239446969424
1519,3.072248490964551
1520,2.8649760035044682
1521,4.2199453971783
1522,2.695382855973546
1523,2.955981609121286
1524,3.101741548531315
1525,3.070704842125729
1526,4.032381919529029
1527,5.284209801722083
1528,2.547538146274908
1529,2.4700539455248505
1530,3.481503146615638
1531,3.521167066147049
1532,5.200499967909028
1533,2.595032337768449
1534,2.1534633160014174
1535,2.58613034196516
1536,2.693582524579195
1537,3.0391831537993146
1538,3.3558914032423943
1539,2.6753266580521236
1540,3.549558681002215
1541,2.6560068537376935
1542,3.3932334310161645
1543,5.975669066077363
1544,3.120394311640156
1545,2.4395876224363526
1546,2.6996705217891317
1547,3.2129746408139943
1548,2.040948040904392
1549,2.93487608405476
1550,6.921343544263256
1551,2.3269758764026323
1552,2.880772422282411
1553,2.1803291663268785
1554,2.617723914634269
1555,2.231048771458767
1556,2.227563466856716
1557,1.8698664175492818
1558,5.319992979565935
1559,2.6145385049032552
1560,2.981269037642513
1561,3.8123751712442324
1562,2.0597208480834843
1563,3.3767090412024268
1564,3.1459743454351647
1565,2.447619991874376
1566,2.6442245416630596
1567,2.1697161354654315
1568,3.2447023219367157
1569,3.8331569597116215
1570,2.4319452237450334
1571,3.2955188947412553
1572,2.333333733698703
1573,3.048534647622932
1574,2.877296819173864
1575,2.8115009560494357
1576,6.726023094625274
1577,2.8751152356548686
1578,8.760321345993859
1579,2.9793006572733445
1580,2.4102180948115373
1581,3.5281744797273937
1582,2.463447284023017
1583,2.2730617802025836
1584,3.3202587660965968
1585,2.289495671232696
1586,2.059269513316073
1587,2.3259311620562166
1588,3.174791998700801
1589,4.059433584676993
1590,3.878749275898958
1591,2.6874204369786345
1592,2.548667481557271
1593,2.083181656009949
1594,2.6916903477574747
1595,2.3265248440854913
1596,4.449065264706076
1597,4.705626523173385
1598,2.9493446294357906
1599,3.429337335613153
1600,3.1173561679280017
1601,5.863581445458429
1602,1.9378603177758722
1603,2.474993493310795
1604,2.989812858441418
1605,2.348629732100336
1606,4.033107848155275
1607,2.9742776477839588
1608,3.0803635211301756
1609,2.479626655509942
1610,2.577125857927757
1611,2.687159285119721
1612,3.4427142417480003
1613,2.1565634166419954
1614,2.713010347892977
1615,2.6872511196452407
1616,2.623198274409509
1617,2.9307308666395353
1618,2.206285173908529
1619,3.074610953861399
1620,4.299269178668186
1621,2.854251481204864
1622,2.7359501978020853
1623,3.9335209780100198
1624,2.654868063096106
1625,2.548047346951704
1626,2.4466316424667167
1627,2.4914436799970763
1628,2.8076499080000676
1629,1.9776999495468655
1630,2.9588390718147006
1631,4.0845422197294345
1632,2.6109382490383926
1633,2.6617480460719025
1634,2.158621678284797
1635,3.2868400111966496
1636,2.7101106494986715
1637,3.1168019113897576
1638,2.361560034630004
1639,3.029042318033896
1640,2.1223676039006016
1641,2.431621434833589
1642,4.5272018006427315
1643,2.9237216103139185
1644,3.4585562238057213
1645,3.6315694688710836
1646,3.7540216474735364
1647,2.8608649632708896
1648,2.434577057719823
1649,2.406806688964131
1650,3.2496093586773545
1651,2.509607681060325
1652,3.960115725077752
1653,1.972098612464896
1654,3.0702934532495907
1655,2.780847790153071
1656,3.2761386777989783
1657,2.1555863043010377
1658,3.823460887618677
1659,4.148225070105531
1660,2.5626949240311143
1661,2.147840082878341
1662,5.077851909305552
1663,6.234692798255847
1664,3.5779513320729874
1665,4.365981524448745
1666,2.4385697962536836
1667,1.7626770252942388
1668,3.0181011935262387
1669,2.787780344332824
1670,5.929441273394535
1671,2.7562662182080313
1672,2.7681500580631515
1673,2.6200914791973804
1674,2.0106689968927696
1675,3.088325641974332
1676,2.826573467002239
1677,3.4102449265150976
1678,3.4951656053492597
1679,2.7779205875115625
1680,3.4383302146700263
1681,3.7151392402579395
1682,2.365637896235826
1683,4.036407690533311
1684,3.0675246701637175
1685,3.42100120529592
1686,2.519758610468462
1687,2.696012129237118
1688,3.2165951611887467
1689,2.83450100366467
1690,2.8981762822404598
1691,3.36772619469302
1692,3.7506852781131577
1693,2.190653111294915
1694,4.021315197475367
1695,2.5316175748117633
1696,2.453148648891418
1697,2.8835500272461867
1698,2.651197093156802
1699,2.22951309564714
1700,2.6680036641410707
1701,3.022850345447308
1702,2.564265763069217
1703,2.946388448619137
1704,2.713209340608565
1705,2.596025358441062
1706,3.050858157106653
1707,2.9021138330800347
1708,2.454904781207533
1709,3.6981790327048283
1710,3.8339697778984427
1711,2.0600501250179093
1712,3.983028380526434
1713,2.858702256825098
1714,2.5870177062395454
1715,4.973077638696801
1716,4.724797939858902
1717,2.1259925843588356
1718,2.986129681532497
1719,3.61996030804163
1720,3.051664707218965
1721,2.7281272028480714
1722,2.48516623187772
1723,2.7753077511116033
1724,2.5754783133979524
1725,3.387272706088242
1726,4.396510075233965
1727,3.766483002961993
1728,1.9686361983652099
1729,3.022939336431891
1730,5.331479492502883
1731,2.116358863492992
1732,2.8331786451944705
1733,3.0281219980263474
1734,3.59095375775323
1735,2.2195391638692294
1736,1.9164922579105181
1737,3.395049088988086
1738,4.3184689003335395
1739,2.2892427496755112
1740,4.1217463626201996
1741,2.1897764780778495
1742,1.9760660610521306
1743,2.497783376730441
1744,3.528879689421499
1745,2.918199142126614
1746,3.31213642091415
1747,2.6078204048946105
1748,2.7787065772626933
1749,2.492001929921188
1750,6.062349345641041
1751,3.485667912273936
1752,3.573182895992024
1753,3.8023615382697367
1754,3.8598550382250303
1755,2.266149867618935
1756,4.219102293192426
1757,3.960977785496312
1758,2.8525212515502183
1759,5.285658800429192
1760,2.6507338107634
1761,2.9137812349227556
1762,2.8853324806464484
1763,3.46574011728379
1764,1.9915816861928763
1765,3.792201398927153
1766,2.7589668228952147
1767,2.0507246540120514
1768,4.090736135961922
1769,2.4172233946942634
1770,3.139761335980924
1771,5.6612773996267896
1772,4.475496226077941
1773,2.237157226132685
1774,3.014454880871136
1775,3.220788740561934
1776,6.1336909349119875
1777,2.319030850773859
1778,3.2344962742599632
1779,2.7540156778037397
1780,3.0099063642145483
1781,3.450219295002722
1782,3.071543282084961
1783,2.7271063438690635
1784,2.1944225946162708
1785,5.042841815289602
1786,2.939713862307161
1787,2.2264152524237146
1788,3.5326390553392595
1789,3.0276854983840003
1790,3.4402106862306643
1791,5.576416921357545
1792,3.102321179072069
1793,5.269337733916243
1794,4.793131523819054
1795,4.342785929803231
1796,2.3230274100356305
1797,4.1480014229291085
1798,4.38179469436403
1799,3.4736921621897916
1800,3.3096947357830646
1801,4.892869010365241
1802,3.977561602884076
1803,6.34909665976904
1804,2.8500331304550026
1805,2.393713325617117
1806,4.767007430659842
1807,4.207161397829253
1808,1.8864131578133736
1809,2.599731693746717
1810,4.870434235298531
1811,3.0132270450467855
1812,4.67158347113233
1813,3.906442657770458
1814,2.883340839582796
1815,2.823132689891714
1816,2.333063203884085
1817,2.3587126750303695
1818,3.1101668767748873
1819,2.566482067939569
1820,4.1097014416461395
1821,4.433223846145813
1822,3.647098239068232
1823,3.0969258848784276
1824,2.5224100029200347
1825,2.3475389976791
1826,1.9977308671037008
1827,3.4638646128170216
1828,2.7419785324639827
1829,10.397337498991774
1830,2.6866968069648456
1831,2.7471216272550607
1832,3.822868216203701
1833,2.281043610177526
1834,2.134282769812836
1835,3.1048496036123105
1836,2.4541577519805604
1837,3.3199723741106553
1838,4.201825201511701
1839,3.2174844571738563
1840,2.8415711209772665
1841,4.007986833497422
1842,3.5869764496411243
1843,2.533059398345886
1844,3.4565399310372573
1845,2.9144403204185103
1846,4.435743691235591
1847,3.012105370530106
1848,3.203897618667905
1849,3.9504655318254263
1850,2.979736608923729
1851,3.6133820843188955
1852,3.430169679571618
1853,2.6715961284100946
1854,3.725115894364053
1855,3.2310710078647418
1856,2.8247068735268415
1857,3.4695708059321166
1858,2.4606172315092767
1859,3.915751311744686
1860,3.184960501882603
1861,3.4734095110431253
1862,2.736485717054968
1863,1.804106401884449
1864,2.7611827162922395
1865,4.4295996522152805
1866,2.527907287282227
1867,3.671068413569564
1868,2.9537419310997577
1869,3.4877056613200086
1870,2.435812565007813
1871,2.295451940128799
1872,2.5885625244676254
1873,4.2410679038952255
1874,2.602614950314918
1875,4.720352618047495
1876,2.374937939828211
1877,1.9967373765748628
1878,2.3342942267367035
1879,2.233332471255257
1880,2.7041551314749785
1881,2.1948731060987083
1882,4.182806744262334
1883,3.4390339133456385
1884,6.857215057012562
1885,2.7524320270211824
1886,2.6344657722409437
1887,4.064127257912556
1888,2.138069596994119
1889,2.0746002485232875
1890,2.562295057773212
1891,3.7261409395699245
1892,3.674411606500328
1893,4.199793718510059
1894,1.7746406815260198
1895,1.786127785172977
1896,4.630923714073823
1897,3.076152248522992
1898,2.116021531567556
1899,3.1278513138741473
1900,4.005510445106842
1901,4.120403510867228
1902,3.1970751786965126
1903,4.197808732662982
1904,1.970242891356259
1905,5.207095890350348
1906,3.0545399805648352
1907,2.3996032815556854
1908,5.892798839493069
1909,2.847872225728184
1910,2.7455423965769894
1911,3.361689465099774
1912,2.5509884876920452
1913,2.7832408695597364
1914,2.7571192694817985
1915,2.1189749634452855
1916,2.3580172233445174
1917,4.245493852579685
1918,3.608862909968377
1919,3.5246325962123195
1920,3.628403247593455
1921,1.9148258977634072
1922,2.9575362598664627
1923,3.040060219678459
1924,3.7265788882654225
1925,3.3026443346162044
1926,3.352488553834958
1927,3.3019628487161974
1928,3.2225806251955764
1929,2.395570883677043
1930,2.349065572669858
1931,3.0380352748694954
1932,4.518540339498227
1933,4.581333236900904
1934,4.6541900024340634
1935,2.6455504241284826
1936,2.9639325624391546
1937,4.11625247150918
1938,3.941074809799748
1939,2.148959118609449
1940,2.3799129652760835
1941,2.37435405898213
1942,2.002905318019627
1943,6.5571810541866125
1944,2.661510885526713
1945,5.813724105072995
1946,2.4797328773893144
1947,1.8867908985735022
1948,5.28569840436653
1949,5.181405910216182
1950,3.4713970097521543
1951,2.2760652454421613
1952,2.693407417383159
1953,2.296715083989306
1954,3.2724999988987693
1955,2.283268720641536
1956,2.4813401762326084
1957,2.270078127746889
1958,2.967423451520232
1959,2.250329350547993
1960,3.712481940402099
1961,4.099200578806531
1962,3.1439446302545644
1963,2.2147450471344925
1964,3.362736598030925
1965,2.5080116219538944
1966,2.9257207720745018
1967,2.3542685512413475
1968,3.630518191355718
1969,3.4449967156635126
1970,2.175628013369832
1971,4.078695868111754
1972,1.8472379161278372
1973,5.453134107056885
1974,3.249771467970915
1975,4.253743999925474
1976,2.1282116811695144
1977,2.8368171567854152
1978,2.365098322867037
1979,2.000207525334865
1980,3.8291318676720665
1981,3.8280752247137566
1982,2.3313794576572957
1983,1.8465928219398688
1984,3.3353161533947207
1985,2.769414948557677
1986,2.741707378952199
1987,2.487688161705273
1988,2.145638791109276
1989,4.534698774049846
1990,3.8586654386326713
1991,1.8869990006310657
1992,2.374154816912546
1993,2.5455436368848305
1994,4.007124411131654
1995,2.1340826893678515
1996,2.8420190490295014
1997,2.7036918347256944
1998,2.760850392956921
1999,3.330984058175954
2000,3.661283744080802
2001,2.7684883620419383
2002,4.353946960693212
2003,3.85931582394796
2004,3.476864250924684
2005,2.302631109216372
2006,3.507949820160361
2007,2.8903487406015933
2008,3.36004224786113
2009,2.066796427671805
2010,2.659653037424067
2011,2.4399159372564316
2012,3.0800078999325
2013,2.157940438385253
2014,4.165657940967445
2015,2.9339085814997903
2016,3.8686527324055753
2017,2.638374409185432
2018,3.805019476413761
2019,4.018834493864146
2020,2.25929460720161
2021,2.869492224489147
2022,3.2817597445945004
2023,3.4437764236341497
2024,2.2482835754774033
2025,2.5606296445927734
2026,2.9185614899165757
2027,3.2111378736236587
2028,2.976758478918361
2029,4.593910761308743
2030,3.6688259405132206
2031,2.4131556763740294
2032,3.721367936160008
2033,3.5959109241649365
2034,3.5606120362780254
2035,2.4731028601037672
2036,3.2653566486404495
2037,4.081245683090287
2038,2.156451715297203
2039,3.0122113122786165
2040,2.6374117269390887
2041,3.2582994300307324
2042,3.270830058601745
2043,2.9125268823708823
2044,4.294583522853466
2045,6.9189445175343565
2046,3.5075664569693554
2047,2.686311360752397
2048,2.199472939243979
2049,3.0480275466462037
2050,2.4495760442263377
2051,3.0289598034916545
2052,3.220198963659446
2053,2.342429809573869
2054,4.117924096663037
2055,2.718394814114787
2056,3.8118979518227483
2057,2.346270435689995
2058,4.722536702500067
2059,3.6163288251767143
2060,2.6173038182428194
2061,1.928805554816563
2062,1.9966222704420227
2063,1.911821330502316
2064,4.898699538057264
2065,3.7483186331759075
2066,2.5734736135860845
2067,3.7897040540702993
2068,2.5937029923444492
2069,3.142736486893698
2070,6.196840613756621
2071,2.7836282121412497
2072,2.7758566157460516
2073,3.683370823523144
2074,4.521957766405041
2075,4.251856223537527
2076,3.550870810295714
2077,2.7816843417246075
2078,3.3794847396211614
2079,2.1108744799279915
2080,2.9634861130191927
2081,2.4184628809479545
2082,3.153195181730558
2083,4.880118139146389
2084,4.602597914636106
2085,4.626385554530019
2086,2.90472556120156
2087,3.835694005742294
2088,3.3244326649398914
2089,3.7390123679653127
2090,3.084776090212213
2091,2.4159024379395677
2092,2.628854477522921
2093,2.783461024901408
2094,3.394458749175439
2095,2.214236973732817
2096,2.384412134288686
2097,2.4883535047422094
2098,2.552000413355605
2099,3.966045577000854
2100,3.570270586418507
2101,5.942586913618871
2102,3.6787367747445625
2103,3.125578438713485
2104,2.7869002996090626
2105,2.591404553962407
2106,3.206715786208453
2107,8.27089642724575
2108,2.463545293472892
2109,4.968372865021433
2110,2.3778643271938598
2111,3.250227724975841
2112,2.8449812586107655
2113,7.790578122455973
2114,2.0020334583696906
2115,4.4077614481145995
2116,2.6030755561157304
2117,2.7202700523665877
2118,3.238107291211367
2119,2.430904177030137
2120,2.886463691548858
2121,2.8718821193549067
2122,3.822513450544364
2123,2.9978288982387693
2124,2.376919712511153
2125,3.5747197940758277
2126,1.9164731727695663
2127,3.136268097808263
2128,3.047387233954906
2129,3.618374454842991
2130,3.224368077155833
2131,2.774307778971874
2132,2.43817598600385
2133,3.1037709885339857
2134,3.019155947734576
2135,2.601947364322295
2136,2.142623630700991
2137,2.5432181967561807
2138,2.7593166203361714
2139,2.3641771962411227
2140,2.788972714752881
2141,3.0283107147212
2142,2.908772798323956
2143,2.7926744141099853
2144,3.62826880453301
2145,3.197632725305578
2146,3.51208580980046
2147,2.8379379291924067
2148,3.254047341309229
2149,3.2699711920542227
2150,3.6775128848496976
2151,3.4714438401007044
2152,3.4913099565743226
2153,5.533226819773483
2154,2.692670624438347
2155,3.1639447991748675
2156,2.068598365535903
2157,4.154523814926333
2158,2.379685018697534
2159,2.801643764069005
2160,3.8734784162810327
2161,3.156926538339314
2162,5.40321334377104
2163,3.4110092980953146
2164,2.228822453372952
2165,2.5275735326459055
2166,3.6978414571103944
2167,1.879259297433921
2168,2.8183540464996195
2169,2.1722027902092425
2170,3.381864426860777
2171,3.496498160565681
2172,2.5600689510273305
2173,4.68989435566716
2174,4.385696326510351
2175,4.410626063633583
2176,4.608729991022375
2177,3.6656730323328914
2178,2.5547704040023818
2179,2.2476340868799167
2180,4.390992428494255
2181,2.935019797110164
2182,3.005102100661839
2183,3.8181475542097534
2184,4.550108247721014
2185,2.322374948742922
2186,3.4696725365384036
2187,3.0708504016303935
2188,5.0161524072767785
2189,3.4278696228339713
2190,2.6342523060592624
2191,2.136946109337283
2192,2.656163486288452
2193,2.9219390488835826
2194,2.988443214505701
2195,2.573723906888862
2196,3.967185237468125
2197,3.4429319873870594
2198,2.693193431010259
2199,4.502458529523915
2200,4.410709354535434
2201,3.7519207866416817
2202,3.3112408967674027
2203,2.919256647701524
2204,2.3841825241317482
2205,2.5255842631850545
2206,2.00369427295605
2207,3.0246519175733586
2208,4.342931102938971
2209,2.005476520056268
2210,3.256356053007536
2211,2.326580415691447
2212,2.082247339648391
2213,2.5384262692503454
2214,2.8519751747825417
2215,3.2623106885353597
2216,5.200245381643327
2217,2.676507517670238
2218,3.804626595885721
2219,4.9471521465443145
2220,3.913116865176081
2221,2.8195803476122
2222,3.120270085552166
2223,2.50609819601242
2224,4.454311287482363
2225,2.458037354785436
2226,2.2068740580562562
2227,3.3856737414647817
2228,2.9805186092393625
2229,4.260235826914719
2230,3.0093573513474228
2231,2.814246706969166
2232,3.872797651952914
2233,3.246837014634851
2234,3.9329219427045454
2235,5.270479319162008
2236,2.5838722539769776
2237,2.192005048233868
2238,2.989688667814517
2239,3.841439881362014
2240,3.1841579903402684
2241,4.988457528936646
2242,2.953817492636312
2243,2.333906470453746
2244,2.521968546088543
2245,2.2434915971526594
2246,2.535046673893542
2247,2.5248365519385376
2248,3.241973242128255
2249,3.010773367487858
2250,2.184034133419558
2251,3.720847193731388
2252,3.6337146565990306
2253,2.403512309230617
2254,2.624893244226625
2255,3.009091177252576
2256,2.824431748154702
2257,2.2327319186902885
2258,2.462568640640611
2259,2.214997513878399
2260,3.105434183418886
2261,2.7706783412831077
2262,2.7316204810594273
2263,2.10866641759147
2264,2.731217304480126
2265,3.5775013955321118
2266,2.2904518790478137
2267,1.9939700844535804
2268,2.613364385699385
2269,3.1499526267189943
2270,2.7472215518666916
2271,2.7792857776725777
2272,2.7168675241644547
2273,3.239316313530453
2274,2.1023769546695936
2275,1.9733965321021074
2276,3.0206738733744154
2277,3.7142068881989143
2278,2.4037871114084064
2279,3.4084554090049157
2280,5.27651938896472
2281,2.7955207223002208
2282,3.0810466148009876
2283,2.504416631815346
2284,3.174808403300108
2285,3.5050970125275227
2286,3.159746750493127
2287,3.2019401963774463
2288,5.380161233037072
2289,4.0190072247383934
2290,3.152994843020114
2291,2.582144501963203
2292,2.7821427689193503
2293,2.7218708732559933
2294,2.4422699799586334
2295,4.419532872028417
2296,2.766214888038791
2297,3.1217063174956428
2298,3.2084533744737365
2299,2.5037129306291726
2300,3.638099391050402
2301,3.3090854765147504
2302,3.623287326194886
2303,2.5739396499963454
2304,3.040603562302491
2305,2.4785675335088677
2306,2.501451081288297
2307,2.552104778039369
2308,3.1896845817105057
2309,3.5768021706146613
2310,2.0473262509247188
2311,2.4640607889221493
2312,3.3347728526702864
2313,3.208675153804024
2314,3.4778309495027773
2315,3.989818067748884
2316,2.465845600679801
2317,2.3090491068260617
2318,2.6529614996452033
2319,3.8753372466911733
2320,3.328337031357156
2321,3.5061206732738524
2322,1.9888527757776997
2323,2.2918184583389594
2324,2.240415798709344
2325,2.42885829446274
2326,2.5557903973902025
2327,2.47200194032819
2328,2.470139358903057
2329,2.24437870007754
2330,1.932460053875147
2331,2.2698656414243588
2332,3.47035093048843
2333,3.4004651341032615
2334,2.053284037936879
2335,2.4108412646605193
2336,3.320713776944599
2337,3.888976429346324
2338,3.2190443268434863
2339,5.422707041081827
2340,3.0459833844818123
2341,2.236586395716268
2342,2.3680533328317286
2343,2.7833027580481193
2344,2.886520947883933
2345,5.34978397979758
2346,2.6878012019982864
2347,3.7938092858863257
2348,2.138195972188933
2349,2.9033292615005717
2350,3.4166656497494468
2351,3.3074284744599916
2352,2.456015190116697
2353,3.059497951338087
2354,2.454058601443289
2355,3.844245534466963
2356,5.46470534773634
2357,2.932839658117405
2358,2.7282909525982713
2359,3.5981563955131426
2360,2.73532984396711
2361,2.961782553287073
2362,2.9960392719046465
2363,2.5842785161890056
2364,2.3920359436181275
2365,2.8341130970624433
2366,2.682173422615133
2367,3.3779056919455233
2368,3.2586609948203575
2369,2.184483273059081
2370,2.647721455252463
2371,3.0156229367699945
2372,2.0171543698559757
2373,5.616418472877022
2374,2.934144604929175
2375,2.549838039470995
2376,2.701802761292547
2377,3.320789725238979
2378,3.827850817479373
2379,2.3357472417171268
2380,2.3948621640481482
2381,3.4813051504391166
2382,2.571396271547252
2383,6.855816803628161
2384,2.4357897622692746
2385,1.9905682132953006
2386,2.858699603570199
2387,3.4504199079985933
2388,3.4151963516157613
2389,2.2479725522854155
2390,2.3915445534730426
2391,2.47477810141327
2392,2.6556094157487258
2393,2.6639403522962137
2394,4.004509436819899
2395,3.355440475858619
2396,3.5507302207295743
2397,3.5151353995925003
2398,3.31826828022346
2399,2.7580187652903416
2400,4.3064810037839445
2401,2.5529207253978607
2402,3.514995078032437
2403,6.476439389088796
2404,3.0635657046432128
2405,2.6744628128655403
2406,2.7526443174039725
2407,2.944197844058996
2408,2.3368773962511624
2409,3.22704680195048
2410,2.2892767665334888
2411,2.8522974117213304
2412,3.009857600944533
2413,3.1157962494392297
2414,2.5736503465880856
2415,2.8852353006678615
2416,2.7959679448237837
2417,3.19095263412703
2418,3.2225840818911453
2419,3.607969864213313
2420,2.706579291890577
2421,2.4636197484443225
2422,2.6461513433399357
2423,2.1496376919479556
2424,2.896444900918169
2425,2.355467476720698
2426,2.073138279303418
2427,2.3409532906892774
2428,3.07259255331071
2429,2.387481922503597
2430,3.8878317869827534
2431,4.062519083612968
2432,2.4816081828720487
2433,3.925714681151634
2434,3.4356231890948985
2435,1.734647118298978
2436,2.961223045791169
2437,2.4659113926253844
2438,3.2567338920411615
2439,2.489715615044551
2440,4.032672669764489
2441,2.0012040049786166
2442,2.9803637474598554
2443,4.202672016458265
2444,4.10798323788122
2445,2.467879781157503
2446,2.905338948940681
2447,2.5406689047247
2448,2.5773038857902995
2449,4.316351021096457
2450,3.1522638973445396
2451,2.8613761655115897
2452,2.6714729985218693
2453,4.7410494007534085
2454,2.956420551433662
2455,2.7196033183259125
2456,2.8880800835528073
2457,2.453592283117112
2458,5.896967561878364
2459,3.21236457547314
2460,3.69997927717762
2461,4.344857897518206
2462,2.6803659153353934
2463,2.5351827048972413
2464,2.3491985353415243
2465,3.346329867719661
2466,2.6407941547396168
2467,3.471002719427216
2468,3.7808062849726904
2469,2.69397598921132
2470,3.5686822672367597
2471,3.403434354347796
2472,5.2016530353014465
2473,3.3466116021503316
2474,3.6174968698514514
2475,3.927844189015884
2476,3.426310575128846
2477,5.226853678038098
2478,3.1324964278603282
2479,3.351034760713375
2480,2.4168284419050754
2481,2.4244303789544657
2482,2.991035957120936
2483,2.4739946326168356
2484,4.9118377248025515
2485,3.0625055406305575
2486,2.495415418779903
2487,2.493969748532327
2488,4.817844351996498
2489,4.493204373550246
2490,2.808774963233361
2491,4.716926559875078
2492,3.0450892418110076
2493,1.9379829208560582
2494,2.679761564693558
2495,2.6888585497093627
2496,3.4966853453895417
2497,2.1561671707666172
2498,2.2382530402084644
2499,2.6839747415794117
2500,1.9127579363105331
2501,2.9714138787692073
2502,1.7051349657157597
2503,2.481077222972056
2504,3.338767324117623
2505,2.7536533002165506
2506,3.8394664624744483
2507,2.142793315034103
2508,2.5230434705299896
2509,2.9984438943263436
2510,2.841825689124003
2511,4.657873409797799
2512,2.2124105122051008
2513,1.9164235217290757
2514,4.306915514784174
2515,3.578927557877901
2516,2.822497063180072
2517,3.460730739883115
2518,4.5569813076943015
2519,2.054581001522061
